District,Scheme,Mukim,tx_count,primary,mukim_rank
Kuala Lumpur,MON'T KIARA PALMA,Mukim Batu,48,True,1
Kuala Lumpur,MON'T KIARA PELANGI,Mukim Batu,22,True,1
Kuala Lumpur,MON'T KIARA PINES,Mukim Batu,42,True,1
Kuala Lumpur,MON'T KIARA SOPHIA,Mukim Batu,25,True,1
Kuala Lumpur,MONT KIARA BANYAN,Mukim Batu,23,True,1
Kuala Lumpur,MONT KIARA BAYU,Mukim Batu,46,True,1
Kuala Lumpur,MONT KIARA DAMAI,Mukim Batu,20,True,1
Kuala Lumpur,MONT KIARA PINES,Mukim Batu,1,True,1
Kuala Lumpur,MONT KIARA SOPHIA,Mukim Batu,1,True,1
Kuala Lumpur,MONT KIARA THE RESIDENCE,Mukim Batu,6,True,1
Kuala Lumpur,MUN NANG MANSION,Kuala Lumpur Town Centre,4,True,1
Kuala Lumpur,MUTIARA BUKIT JALIL,Mukim Petaling,26,True,1
Kuala Lumpur,MUTIARA SENTUL CONDOMINIUM,Mukim Setapak,6,True,1
Kuala Lumpur,MUTIARA SEPUTEH,Kuala Lumpur Town Centre,5,True,1
Kuala Lumpur,MUTIARA UPPER EAST CONDO,Mukim Ampang,15,True,1
Kuala Lumpur,MUTIARA UPPER EAST CONDO,Mukim Batu,3,False,2
Kuala Lumpur,MUTIARA VILLA+,Kuala Lumpur Town Centre,13,True,1
Kuala Lumpur,NADIA PARKFRONT CONDO (DESA PARKCITY),Mukim Batu,25,True,1
Kuala Lumpur,NANYANG ESTATE,Mukim Batu,10,True,1
Kuala Lumpur,NANYANG GARDEN  (JLN ALOR),Kuala Lumpur Town Centre,3,True,1
Kuala Lumpur,NIDOZ RESIDENCES @ DESA PETALING,Mukim Petaling,59,True,1
Kuala Lumpur,NILAM APARTMENTS,Mukim Batu,4,True,1
Kuala Lumpur,NOVA APARTMENT,Mukim Batu,32,True,1
Kuala Lumpur,NUSA RHU,Mukim Kuala Lumpur,2,True,1
Kuala Lumpur,NYAMAN COURT,Mukim Petaling,3,True,1
Kuala Lumpur,O.B.D GARDEN TOWER,Mukim Kuala Lumpur,8,True,1
Kuala Lumpur,O.G HEIGHTS,Mukim Petaling,20,True,1
Kuala Lumpur,OFF JALAN KELANG LAMA,Kuala Lumpur Town Centre,7,True,1
Kuala Lumpur,OFF JALAN TUANKU ABD. RAHMAN,Kuala Lumpur Town Centre,1,True,1
Kuala Lumpur,OFF JLN GOMBAK,Mukim Setapak,1,True,1
Kuala Lumpur,ONE CENTRAL PARK KONDO,Mukim Batu,66,True,1
Kuala Lumpur,ONE COCHRANE RESIDENCES,Kuala Lumpur Town Centre,26,True,1
Kuala Lumpur,ONE KL,Kuala Lumpur Town Centre,12,True,1
Kuala Lumpur,ONE MENERUNG,Mukim Kuala Lumpur,25,True,1
Kuala Lumpur,OVERSEAS UNION GARDEN,Mukim Petaling,158,True,1
Kuala Lumpur,PAK CHAN MANSION,Kuala Lumpur Town Centre,1,True,1
Kuala Lumpur,PALAZZIO SUNWAY,Mukim Kuala Lumpur,24,True,1
Kuala Lumpur,PALM COURT,Kuala Lumpur Town Centre,38,True,1
Kuala Lumpur,PALMYRA BANGSAR,Mukim Kuala Lumpur,8,True,1
Kuala Lumpur,PANDAN HEIGHTS (STRATA),Mukim Kuala Lumpur,35,True,1
Kuala Lumpur,PANDAN HEIGHTS(STRATA),Mukim Kuala Lumpur,44,True,1
Kuala Lumpur,PANDAN MAS RESIDENCE,Mukim Ampang,1,True,1
Kuala Lumpur,PANGSA MURNI,Mukim Ulu Kelang,7,True,1
Kuala Lumpur,PANGSA MURNI,Kuala Lumpur Town Centre,1,False,2
Kuala Lumpur,PANGSAPURI ADELIA,Mukim Setapak,4,True,1
Kuala Lumpur,PANGSAPURI BANDAR BARU SENTUL,Kuala Lumpur Town Centre,49,True,1
Kuala Lumpur,PANGSAPURI BANDAR BARU SENTUL,Mukim Setapak,1,False,2
Kuala Lumpur,PANGSAPURI BANDARAYA GOMBAK,Mukim Setapak,75,True,1
Kuala Lumpur,PANGSAPURI BANDARAYA SETAPAK,Mukim Setapak,8,True,1
Kuala Lumpur,PANGSAPURI BANGSAR UTAMA,Kuala Lumpur Town Centre,2,True,1
Kuala Lumpur,PANGSAPURI BAYU SENTUL,Mukim Setapak,14,True,1
Kuala Lumpur,PANGSAPURI BUKIT AWAN SARI,Mukim Petaling,17,True,1
Kuala Lumpur,PANGSAPURI CENDANA,Mukim Kuala Lumpur,39,True,1
Kuala Lumpur,PANGSAPURI DESA TENAGA,Mukim Kuala Lumpur,10,True,1
Kuala Lumpur,PANGSAPURI KINRARA MAS,Mukim Petaling,46,True,1
Kuala Lumpur,PANGSAPURI MAWAR,Kuala Lumpur Town Centre,28,True,1
Kuala Lumpur,PANGSAPURI MELUR,Kuala Lumpur Town Centre,16,True,1
Kuala Lumpur,PANGSAPURI NURI DESA PETALING,Mukim Petaling,1,True,1
Kuala Lumpur,PANGSAPURI PERMAI,Mukim Petaling,61,True,1
Kuala Lumpur,PANGSAPURI SRI BANDAR,Kuala Lumpur Town Centre,10,True,1
Kuala Lumpur,PANGSAPURI SRI BATU,Mukim Batu,10,True,1
Kuala Lumpur,PANGSAPURI SRI SENTUL,Mukim Setapak,1,True,1
Kuala Lumpur,PANGSAPURI SUITE DANAU KOTA,Mukim Setapak,1,True,1
Kuala Lumpur,PANGSARIA PETALING,Mukim Petaling,27,True,1
Kuala Lumpur,PANORAMA RESIDENCE,Mukim Batu,17,True,1
Kuala Lumpur,PANTAI AVENUE (BUKIT KERINCHI),Mukim Kuala Lumpur,1,True,1
Kuala Lumpur,PANTAI DALAM KG. KERINCHI,Mukim Kuala Lumpur,6,True,1
Kuala Lumpur,PANTAI HILL,Mukim Kuala Lumpur,11,True,1
Kuala Lumpur,PANTAI HILLPARK APARTMENT,Mukim Kuala Lumpur,120,True,1
Kuala Lumpur,PANTAI INDAH,Mukim Kuala Lumpur,25,True,1
Kuala Lumpur,PANTAI PANORAMA KONDO,Mukim Kuala Lumpur,35,True,1
Kuala Lumpur,PANTAI PANORAMA KONDO,Mukim Setapak,1,False,2
Kuala Lumpur,PANTAI TOWER,Mukim Kuala Lumpur,1,True,1
Kuala Lumpur,PAPILLON DESA HILL CONDO,Mukim Kuala Lumpur,9,True,1
Kuala Lumpur,PARAISO @ THE EARTH,Mukim Petaling,131,True,1
Kuala Lumpur,PARAISO @ THE EARTH,Mukim Cheras,2,False,2
Kuala Lumpur,PARK SEVEN,Kuala Lumpur Town Centre,19,True,1
Kuala Lumpur,PARKROSE CONDOMINIUM,Mukim Kuala Lumpur,8,True,1
Kuala Lumpur,PAVILION HILTOP MONT KIARA,Mukim Batu,107,True,1
Kuala Lumpur,PEARL COURT,Kuala Lumpur Town Centre,2,True,1
Kuala Lumpur,PEARL POINT,Mukim Petaling,35,True,1
Kuala Lumpur,PECAHAN LOT 3313 ( KPG MAYA ),Mukim Kuala Lumpur,2,True,1
Kuala Lumpur,PEKAN PETALING,Mukim Petaling,5,True,1
Kuala Lumpur,PELANGI CONDO,Mukim Setapak,16,True,1
Kuala Lumpur,PELANGI INDAH CONDO,Mukim Batu,28,True,1
Kuala Lumpur,PELANGI INDAH CONDO,Mukim Petaling,4,False,2
Kuala Lumpur,PERINDU TOWNHOUSE,Mukim Setapak,5,True,1
Kuala Lumpur,PERMAI RIA CONDOMINIUM,Mukim Batu,17,True,1
Kuala Lumpur,PERTIWI INDAH APARTMENT,Mukim Ampang,30,True,1
Kuala Lumpur,PERUMAHAN AWAM JELATEK,Kuala Lumpur Town Centre,3,True,1
Kuala Lumpur,PERUMAHAN AWAM SERI KELANTAN,Mukim Setapak,5,True,1
Kuala Lumpur,PERUMAHAN AWAM SERI KOTA,Mukim Kuala Lumpur,6,True,1
Kuala Lumpur,PERUMAHAN DESA REJANG,Mukim Setapak,34,True,1
Kuala Lumpur,PERUMAHAN DESA REJANG,Mukim Kuala Lumpur,1,False,2
Kuala Lumpur,PERUMAHAN RAKYAT PANTAI PERMAI,Mukim Kuala Lumpur,21,True,1
Kuala Lumpur,PERUMAHAN SENTUL UTARA,Mukim Setapak,5,True,1
Kuala Lumpur,PETALING GARDEN,Mukim Batu,16,True,1
Kuala Lumpur,PETALING INDAH,Mukim Petaling,37,True,1
Kuala Lumpur,PGB PLAZA CITY APT,Kuala Lumpur Town Centre,7,True,1
Kuala Lumpur,PGB PLAZA CITY APT,Mukim Petaling,1,False,2
Kuala Lumpur,PINANG APARTMENT,Mukim Petaling,28,True,1
Kuala Lumpur,PINGGIRAN KIAR T.T. DR. ISMAIL,Mukim Kuala Lumpur,1,True,1
Kuala Lumpur,PINGGIRAN KIARA,Mukim Kuala Lumpur,4,True,1
Kuala Lumpur,PKNS FLAT (JLN RAJA MUDA MUSA),Kuala Lumpur Town Centre,5,True,1
Kuala Lumpur,PKNS FLAT JLN KUCHING (TMN SRI DELIMA ),Mukim Batu,3,True,1
Kuala Lumpur,PKNS FLAT(JLN RAJA MUDA MUSA),Kuala Lumpur Town Centre,10,True,1
Kuala Lumpur,PKNS KG. KERINCHI,Mukim Kuala Lumpur,3,True,1
Kuala Lumpur,PKNS ULU KELANG,Mukim Ulu Kelang,184,True,1
Kuala Lumpur,PLATINIUM LAKE CONDO PV 16,Mukim Setapak,54,True,1
Kuala Lumpur,PLATINIUM LAKE CONDO PV20,Mukim Setapak,50,True,1
Kuala Lumpur,PLATINUM HILL CONDO PV2,Mukim Setapak,33,True,1
Kuala Lumpur,PLATINUM HILL CONDO PV3,Mukim Setapak,24,True,1
Kuala Lumpur,PLATINUM HILL CONDO PV5,Mukim Setapak,25,True,1
Kuala Lumpur,PLATINUM HILL CONDO PV6,Mukim Setapak,17,True,1
Kuala Lumpur,PLATINUM HILL CONDO PV8,Mukim Setapak,31,True,1
Kuala Lumpur,PLATINUM LAKE CONDO PV10,Mukim Setapak,35,True,1
Kuala Lumpur,PLATINUM LAKE CONDO PV12,Mukim Setapak,37,True,1
Kuala Lumpur,PLATINUM LAKE CONDO PV15,Mukim Setapak,32,True,1
Kuala Lumpur,PLATINUM LAKE PV13,Mukim Setapak,42,True,1
Kuala Lumpur,PLATINUM LAKE PV13,Mukim Kuala Lumpur,1,False,2
Kuala Lumpur,PLAZA 393 CITY APT,Kuala Lumpur Town Centre,25,True,1
Kuala Lumpur,PLAZA GM ( PLAZA MUTIARA ),Kuala Lumpur Town Centre,3,True,1
Kuala Lumpur,PLAZA MENJALARA,Mukim Batu,15,True,1
Kuala Lumpur,PLAZA PRIMA APARTMENT,Mukim Batu,15,True,1
Kuala Lumpur,PLAZA PRIMA SETAPAK APARTMENT,Mukim Setapak,15,True,1
Kuala Lumpur,PLAZA RAH (KG.BARU),Kuala Lumpur Town Centre,29,True,1
Kuala Lumpur,PLAZA SINAR (KEDIAMAN),Mukim Batu,2,True,1
Kuala Lumpur,PPA1M BUKIT JALIL,Mukim Petaling,9,True,1
Kuala Lumpur,PPA1M MERCU JALIL @ BUKIT JALIL,Mukim Petaling,2,True,1
Kuala Lumpur,PPA1M METROPOLITAN KEPONG,Mukim Batu,3,True,1
Kuala Lumpur,PPAM KETUMBAR,Kuala Lumpur Town Centre,1,True,1
Kuala Lumpur,PPR DESA PETALING,Mukim Petaling,2,True,1
Kuala Lumpur,PPR DESA TUN RAZAK,Mukim Petaling,5,True,1
Kuala Lumpur,PPR HILIRAN AMPANG,Mukim Ampang,14,True,1
Kuala Lumpur,PPR INTAN BAIDURI,Mukim Batu,7,True,1
Kuala Lumpur,PPR KERINCHI LEMBAH PANTAI,Mukim Kuala Lumpur,14,True,1
Kuala Lumpur,PPR KG. BARU AIR PANAS,Mukim Setapak,32,True,1
Kuala Lumpur,PPR KG. BATU MUDA,Mukim Batu,9,True,1
Kuala Lumpur,PPR KG. LIMAU,Kuala Lumpur Town Centre,5,True,1
Kuala Lumpur,PPR KG. MUHIBBAH,Mukim Petaling,26,True,1
Kuala Lumpur,PPR PANTAI RIA,Mukim Kuala Lumpur,15,True,1
Kuala Lumpur,PPR PEKAN BATU,Mukim Batu,1,True,1
Kuala Lumpur,PPR PUDU ULU,Kuala Lumpur Town Centre,8,True,1
Kuala Lumpur,PPR RAYA PERMAI,Mukim Petaling,4,True,1
Kuala Lumpur,PPR SALAK SELATAN,Mukim Petaling,5,True,1
Kuala Lumpur,PPR SERI CEMPAKA (LC II),Mukim Kuala Lumpur,6,True,1
Kuala Lumpur,PPR SERI SEMARAK,Mukim Setapak,14,True,1
Kuala Lumpur,PPR SG.BONUS,Mukim Setapak,8,True,1
Kuala Lumpur,PPR SRI ANGGERIK,Mukim Petaling,6,True,1
Kuala Lumpur,PPR SRI PANTAI,Kuala Lumpur Town Centre,7,True,1
Kuala Lumpur,PPR SRI PANTAI,Mukim Kuala Lumpur,3,False,2
Kuala Lumpur,PPR TAMAN MULIA,Mukim Kuala Lumpur,2,True,1
Kuala Lumpur,PPR TAMAN WAHYU II,Mukim Batu,1,True,1
Kuala Lumpur,PPR WAHYU 1 (BERINGIN),Mukim Batu,10,True,1
Kuala Lumpur,PR1MA ALAM DAMAI,Mukim Petaling,95,True,1
Kuala Lumpur,PRIMA DAMANSARA,Mukim Kuala Lumpur,5,True,1
Kuala Lumpur,PRIMA DUTA KONDOMINIUM,Mukim Batu,13,True,1
Kuala Lumpur,PRIMA IMPIAN,Mukim Batu,4,True,1
Kuala Lumpur,PRIMA JALAN JUBILEE,Kuala Lumpur Town Centre,9,True,1
Kuala Lumpur,PRIMA MIDAH HEIGHTS,Mukim Kuala Lumpur,33,True,1
Kuala Lumpur,PRIMA MIDAH HEIGHTS,Mukim Batu,2,False,2
Kuala Lumpur,PRIMA PELANGI,Mukim Batu,25,True,1
Kuala Lumpur,PRIMA RIA APARTMENT,Mukim Batu,4,True,1
Kuala Lumpur,PRIMA SETAPAK,Mukim Setapak,12,True,1
Kuala Lumpur,PRIMA SETAPAK II,Mukim Setapak,7,True,1
Kuala Lumpur,PRIMA SETAPAK KONDO,Mukim Setapak,28,True,1
Kuala Lumpur,PRIMA TIARA,Mukim Batu,21,True,1
Kuala Lumpur,PRIMA TIARA,Mukim Kuala Lumpur,1,False,2
Kuala Lumpur,PRIMA VILLA,Mukim Kuala Lumpur,1,True,1
Kuala Lumpur,PRISMA CHERAS,Mukim Kuala Lumpur,42,True,1
Kuala Lumpur,PRISMA PERDANA  APT,Mukim Kuala Lumpur,38,True,1
Kuala Lumpur,PUCHUNG HOUSING ESTATE,Mukim Petaling,1,True,1
Kuala Lumpur,PUDU IMPIAN 1,Kuala Lumpur Town Centre,18,True,1
Kuala Lumpur,PUDU IMPIAN 2 - VILA TROPIKA,Kuala Lumpur Town Centre,4,True,1
Kuala Lumpur,PUNCAK BANYAN,Mukim Petaling,36,True,1
Kuala Lumpur,PUNCAK PRIMA-SRI HARTAMAS,Mukim Kuala Lumpur,26,True,1
Kuala Lumpur,PUSAT KEPONG,Mukim Batu,49,True,1
Kuala Lumpur,PUSAT NIAGA METRO PRIMA,Mukim Batu,3,True,1
Kuala Lumpur,PUTERA APARTMENT,Mukim Setapak,4,True,1
Kuala Lumpur,PUTERI APARTMENT,Mukim Setapak,5,True,1
Kuala Lumpur,PUTRA COURT CONDO(STRATA),Kuala Lumpur Town Centre,7,True,1
Kuala Lumpur,PUTRA RIA APT,Kuala Lumpur Town Centre,22,True,1
Kuala Lumpur,PUTRA SURIA RESIDENSI,Mukim Kuala Lumpur,31,True,1
Kuala Lumpur,PUTRA VILLA  KONDOMINIUM,Mukim Setapak,11,True,1
Kuala Lumpur,R/PANGSA CHERAS RIA (TAMAN CHERAS UTAMA),Mukim Kuala Lumpur,16,True,1
Kuala Lumpur,R/PANGSA CHERAS RIA(TAMAN CHERAS UTAMA),Mukim Kuala Lumpur,17,True,1
Kuala Lumpur,RAJA MOHAR SCHEME,Kuala Lumpur Town Centre,2,True,1
Kuala Lumpur,RAMPAI COURT,Mukim Setapak,73,True,1
Kuala Lumpur,RAN. PER. SENTUL  FASA 3,Mukim Setapak,10,True,1
Kuala Lumpur,RAN. PER. SENTUL  FASA 3,Kuala Lumpur Town Centre,6,False,2
Kuala Lumpur,RAN. PER. SENTUL FASA 3,Mukim Setapak,8,True,1
Kuala Lumpur,RAN. PER. SENTUL FASA 3,Kuala Lumpur Town Centre,6,False,2
Kuala Lumpur,RESIDENCE 8,Mukim Petaling,14,True,1
Kuala Lumpur,RESIDENSI 22 MONT KIARA,Mukim Batu,120,True,1
Kuala Lumpur,RESIDENSI 333 KEPONG / THREE33 RESIDENSI,Mukim Batu,18,True,1
Kuala Lumpur,RESIDENSI 338 U-THANT,Kuala Lumpur Town Centre,3,True,1
Kuala Lumpur,RESIDENSI 6 KAPAS,Mukim Kuala Lumpur,5,True,1
Kuala Lumpur,RESIDENSI 99 @ KL NORTH,Mukim Batu,2,True,1
Kuala Lumpur,RESIDENSI AKASIA PERMAISURI,Mukim Kuala Lumpur,1,True,1
Kuala Lumpur,RESIDENSI ALAMANDA,Mukim Kuala Lumpur,2,True,1
Kuala Lumpur,RESIDENSI ALLEVIA,Mukim Batu,8,True,1
Kuala Lumpur,RESIDENSI AMAN BKT JALIL,Mukim Petaling,2,True,1
Kuala Lumpur,RESIDENSI AMAN BUKIT JALIL,Mukim Petaling,5,True,1
Kuala Lumpur,RESIDENSI AMPANG TENGAH 6 (AT6),Kuala Lumpur Town Centre,16,True,1
Kuala Lumpur,RESIDENSI ANDES RIA @ BUKIT JALIL,Mukim Petaling,38,True,1
Kuala Lumpur,RESIDENSI ARMANI BUKIT LANJAN,Mukim Batu,22,True,1
Kuala Lumpur,RESIDENSI ARMANI PETALING,Mukim Petaling,4,True,1
Kuala Lumpur,RESIDENSI ASCENDA,Mukim Setapak,34,True,1
Kuala Lumpur,RESIDENSI ASTREA MONT KIARA,Mukim Batu,15,True,1
Kuala Lumpur,RESIDENSI BAYU ANDAMAN,Mukim Setapak,25,True,1
Kuala Lumpur,RESIDENSI BERLIAN SETAPAK 2,Mukim Setapak,1,True,1
Kuala Lumpur,RESIDENSI BINTANG BUKIT JALIL,Mukim Petaling,1,True,1
Kuala Lumpur,RESIDENSI CHYMES,Mukim Setapak,13,True,1
Kuala Lumpur,RESIDENSI DESA,Mukim Petaling,4,True,1
Kuala Lumpur,RESIDENSI DUTA KIARA,Mukim Batu,89,True,1
Kuala Lumpur,RESIDENSI EMERALD DAMAI (EMERALD HILLS),Mukim Petaling,69,True,1
Kuala Lumpur,RESIDENSI ENESTA KEPONG,Mukim Batu,4,True,1
Kuala Lumpur,RESIDENSI GEMBIRA 33,Mukim Petaling,6,True,1
Kuala Lumpur,RESIDENSI GEMBIRA 737,Mukim Petaling,2,True,1
Kuala Lumpur,RESIDENSI GEN,Mukim Petaling,38,True,1
Kuala Lumpur,RESIDENSI GURNEYMAS,Mukim Setapak,1,True,1
Kuala Lumpur,RESIDENSI HAMILTON,Mukim Setapak,16,True,1
Kuala Lumpur,RESIDENSI HAMSTEAD,Mukim Petaling,17,True,1
Kuala Lumpur,RESIDENSI HARMONI 2,Mukim Batu,21,True,1
Kuala Lumpur,RESIDENSI HAUTE,Mukim Setapak,1,True,1
Kuala Lumpur,RESIDENSI HERZ,Mukim Batu,20,True,1
Kuala Lumpur,RESIDENSI HIJAUAN LUMAYAN,Mukim Petaling,1,True,1
Kuala Lumpur,RESIDENSI HOLMES,Mukim Kuala Lumpur,78,True,1
Kuala Lumpur,RESIDENSI INSPIRASI SETAPAK,Mukim Setapak,3,True,1
Kuala Lumpur,RESIDENSI JALILMAS,Mukim Petaling,2,True,1
Kuala Lumpur,RESIDENSI KEPONGMAS,Mukim Batu,11,True,1
Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),Mukim Kuala Lumpur,309,True,1
Kuala Lumpur,RESIDENSI LAMAN SARI (RUMAWIP),Mukim Batu,2,True,1
Kuala Lumpur,RESIDENSI LAMAN TIMUR,Mukim Setapak,7,True,1
Kuala Lumpur,RESIDENSI LANAI BUKIT JALIL,Mukim Petaling,2,True,1
Kuala Lumpur,RESIDENSI LEGENDA,Mukim Batu,29,True,1
Kuala Lumpur,RESIDENSI M ADORA WANGSA,Mukim Setapak,3,True,1
Kuala Lumpur,RESIDENSI MAPEL OUG,Mukim Petaling,5,True,1
Kuala Lumpur,RESIDENSI METRO KEPONG,Mukim Batu,12,True,1
Kuala Lumpur,RESIDENSI MH PLATINUM 2,Mukim Setapak,1,True,1
Kuala Lumpur,RESIDENSI MILLENIA,Mukim Kuala Lumpur,4,True,1
Kuala Lumpur,RESIDENSI MIRAGE,Kuala Lumpur Town Centre,5,True,1
Kuala Lumpur,RESIDENSI MIRAGE,Mukim Kuala Lumpur,1,False,2
Kuala Lumpur,RESIDENSI MUTIARA KONDOMINIUM,Kuala Lumpur Town Centre,2,True,1
Kuala Lumpur,RESIDENSI PANDAN MAS 2,Mukim Ampang,9,True,1
Kuala Lumpur,RESIDENSI PANTAI SENTRAL 1 (INWOOD),Mukim Kuala Lumpur,22,True,1
Kuala Lumpur,RESIDENSI PANTAI SENTRAL 2,Mukim Kuala Lumpur,66,True,1
Kuala Lumpur,RESIDENSI PARK @ PAVILION BUKIT JALIL,Mukim Petaling,90,True,1
Kuala Lumpur,RESIDENSI PARK HILL,Mukim Petaling,44,True,1
Kuala Lumpur,RESIDENSI PICASSO,Kuala Lumpur Town Centre,1,True,1
Kuala Lumpur,RESIDENSI PIKSEL PERMAISURI,Mukim Kuala Lumpur,1,True,1
Kuala Lumpur,RESIDENSI PLATINUM OUG,Mukim Petaling,8,True,1
Kuala Lumpur,RESIDENSI PLATINUM OUG (RUMAWIP),Mukim Petaling,1,True,1
Kuala Lumpur,RESIDENSI PLATINUM TERATAI,Mukim Setapak,7,True,1
Kuala Lumpur,RESIDENSI PRIMA BRICKFIELDS,Kuala Lumpur Town Centre,1,True,1
Kuala Lumpur,RESIDENSI PUNCAK TTDI (TTDI 16),Mukim Kuala Lumpur,9,True,1
Kuala Lumpur,RESIDENSI PV 18,Mukim Setapak,54,True,1
Kuala Lumpur,RESIDENSI PV9,Mukim Setapak,47,True,1
Kuala Lumpur,RESIDENSI R8,Kuala Lumpur Town Centre,17,True,1
Kuala Lumpur,RESIDENSI RAH,Kuala Lumpur Town Centre,3,True,1
Kuala Lumpur,RESIDENSI RAMPAI 2 (RUMAWIP),Mukim Setapak,16,True,1
Kuala Lumpur,RESIDENSI RAZAKMAS 2,Mukim Kuala Lumpur,1,True,1
